WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,WAP011,WAP012,WAP013,WAP014,x,y
-104.26364134665413,-99.42818410445713,-87.49179744869696,-89.16337621830131,-102.68177886367482,-103.54631578846994,-105.87546847984822,-109.99294236882284,-99.83009874367063,-103.1496348027645,-95.89322765318256,-90.80863635341925,-88.10181909026353,-97.33810716129027,-15.1,0.3
-101.58068765396924,-97.89974183088783,-90.42499026877633,-92.53475483693666,-97.76932896636308,-102.46966852880107,-103.72759396625258,-110.41365405277605,-104.57093093865004,-101.43039933016405,-95.40352097415733,-87.18041228020405,-88.9127651077811,-96.69917865082706,-15.1,0.3
-102.7924828657257,-99.74102120445134,-87.56163801983703,-90.69435360717682,-98.24201329294115,-100.68774314066562,-102.28487544800791,-108.71606298679387,-102.5983731384146,-101.10120765386924,-100.81049998091224,-88.01492834192688,-86.25623027425345,-96.68923167605296,-15.1,0.3
-99.08366012944118,-97.11655248121069,-84.78755424732495,-94.67696006064338,-97.71343310007082,-105.51855485047192,-106.77772756942699,-105.97351054345515,-105.46437693770656,-101.05803453835877,-100.68631914506423,-82.53405901016343,-85.62910455813254,-97.06675200864026,-15.1,0.3
-101.86130917311765,-95.77047019705365,-84.42430752713653,-91.75968004533316,-97.69376031366473,-102.65973101497731,-105.5800077541719,-107.39492910495444,-106.44052312746969,-100.49561422137755,-101.00988765331653,-86.20133876038916,-84.82338863650992,-97.78851213378046,-15.1,0.3
-102.04378621170417,-95.29416424801731,-87.76039199576294,-93.38972891257389,-100.31959179526842,-101.38586014863472,-105.99157496748589,-107.39265448374043,-101.8615193216385,-101.24701458126196,-98.45861656719237,-89.85781162812746,-90.69692489207858,-97.81421951153672,-15.1,0.3
-100.6264444732145,-97.64207122395803,-83.17087773761251,-92.7068162428479,-99.28273966734913,-103.15217815495085,-105.13320808734706,-105.11880452347299,-103.1513245359075,-100.9760939096909,-95.04404854776516,-88.27596365584381,-90.49714051037957,-98.28208056551838,-15.1,0.3
-102.45284954677926,-96.8765543493992,-86.71336348813408,-89.03657428597892,-98.68596425134372,-102.16268745977396,-107.0878823943001,-106.7569979891656,-101.61761190438243,-101.44424708369608,-98.01650504880283,-87.8757320577752,-89.11983391982652,-94.62073041156253,-15.1,0.3
-100.64428049335275,-94.40741081829466,-87.98924493125968,-94.5312114606604,-102.95565959847706,-104.16611222614401,-102.07273096932721,-110.74187483493225,-101.07889361867667,-99.96091290861025,-96.45182704807628,-84.9536962241077,-87.43760386414786,-98.49351349653644,-15.1,0.3
-100.9818964172969,-97.43860385731296,-88.51724033189282,-95.16900959587345,-93.27777833797859,-103.16363981264169,-105.54721621585112,-106.19579412321215,-102.36755348927804,-99.528204293046,-95.23914890970393,-88.09613014773545,-87.91299765471778,-97.53479172112942,-15.1,0.3
-99.32395653841961,-94.03795017213488,-74.33681121054545,-93.00333175485554,-99.59536450252538,-106.24546381040582,-103.18528085146995,-105.73147232722953,-104.93052451605615,-100.4291739502201,-97.22927793811552,-90.6681387319748,-84.37469697234307,-97.61985625880692,-15.7,2.1
-102.22111610189609,-95.60474744044438,-78.15466651134734,-92.63915959478054,-97.90551488737742,-101.14625109475776,-107.30585066867668,-111.39196698073312,-108.18407736825995,-100.32941267428437,-96.35980921548271,-91.57110869977674,-85.75695863861102,-93.96116621020913,-15.7,2.1
-102.74458414991943,-96.92476767963156,-77.83219071995939,-92.45753879695002,-100.45639100292613,-99.95728373203919,-103.93761308244503,-108.83569636306208,-110.19913600805629,-100.75618635300577,-102.81360646656923,-91.29858175927761,-84.60519395977222,-95.99344960431559,-15.7,2.1
-101.46511088223542,-95.024613680423,-73.30697620633171,-92.64710122942397,-99.30599506217177,-101.65072371963942,-105.63070412227552,-104.82016390999684,-104.52209385190045,-104.505586218177,-95.85789463077353,-91.62149549844447,-85.7361042202818,-99.02047049615175,-15.7,2.1
-100.35172045565095,-91.43815703810095,-76.56819910594682,-94.48087372601753,-97.18452700037615,-104.15762869104522,-107.28483923956075,-106.85231677309154,-104.78371502636352,-101.60817058026818,-100.6719731289713,-92.20009249636004,-90.7584515931128,-97.69745791081901,-15.7,2.1
-99.08146051712521,-98.07586763968322,-79.46717047380244,-96.33648019922285,-101.1896109857597,-106.98763448147545,-108.74138028887185,-108.28206676194773,-104.70067126042161,-103.43672616040055,-98.71129691166863,-89.61090691571073,-88.11682177476288,-94.65074198458771,-15.7,2.1
-99.01583656136074,-98.02723451863271,-79.23569594775486,-89.58200790460454,-98.51837406061048,-102.87479642857778,-103.98950227027096,-110.30780047389004,-106.5943186086881,-103.83907214066073,-98.62962490750726,-91.8762577288837,-91.91030857105606,-95.12255668548184,-15.7,2.1
-100.30132652685718,-91.70523546319518,-77.65708789242575,-90.80002583728168,-98.12648174010971,-106.66244058659578,-105.04666089719665,-110.6963108007796,-103.80169429750869,-103.82968737517608,-96.96584864913274,-91.88044507103196,-89.43277380373617,-96.3758495019564,-15.7,2.1
-98.07763676256111,-96.8305411941469,-75.62421838258881,-86.12671875903024,-100.22784959683845,-99.47057589254977,-101.86032388767629,-105.41147289924712,-105.54885782441893,-99.60324328141905,-95.11276591138372,-92.02592079017177,-91.97838650276339,-96.01264014071201,-15.7,2.1
-97.709952813699,-96.9731607170133,-79.16025488311838,-92.0845065807529,-99.9788703051752,-102.55241769162262,-109.43985037927368,-108.91762533702178,-103.30945413712224,-99.91703340774305,-97.22694575633899,-90.0965927407797,-90.55972216736471,-97.11629132871028,-15.7,2.1
-105.13826906583851,-94.34566439340682,-81.4620577437596,-91.02894762512412,-95.83510561295967,-104.651239567284,-106.38943310859881,-105.69653485532531,-104.20546210705439,-101.30653498974502,-94.52932695110965,-93.58195355859118,-89.65695687386906,-98.35060922114901,-15.7,2.1
-99.1137511033185,-94.86926449833089,-77.40474185490973,-93.04933687023333,-97.16833426183504,-101.76091105302253,-105.54974655243123,-108.37277882210896,-105.87143016869565,-100.35204306795211,-98.20816746174528,-91.29517445445184,-87.89111281813028,-97.84228878824187,-15.7,2.1
-101.31749050298673,-93.85251555063464,-76.63972511038737,-94.35489913263923,-99.2630489355072,-102.36939246018802,-109.11232720145733,-110.3962483411255,-102.60318347241814,-103.89106518204541,-99.74493645616406,-91.61339090443197,-88.73942688069776,-99.29808596749416,-15.7,2.1
-99.62629574805484,-95.05317766549423,-78.5865181622813,-91.7738858549933,-97.8932463997299,-104.02937362630348,-106.16457915784683,-107.34996471244602,-104.36366329771697,-100.15818220162124,-96.43553047150725,-89.48415909691222,-85.83003423728267,-95.29580267689657,-15.7,2.1
-100.80770459306174,-95.87365444455155,-79.05023167968184,-93.47280384602334,-100.22666252007538,-103.03909022464617,-108.83948091444466,-105.45746731339526,-103.15534994098245,-103.9136913788757,-99.94929160246382,-91.44727762403558,-87.444312805381,-96.17469299937594,-15.7,2.1
-101.60293248021993,-98.25504027719467,-75.5466261744859,-95.75207925843941,-95.48674824126782,-101.85782479428632,-105.29046782881625,-106.17445148180457,-105.32947954742819,-102.8394906219042,-97.55121094079384,-91.81690679671344,-90.4408528629084,-95.42883222549307,-15.7,2.1
-96.49953811189779,-98.50516985987879,-78.78081238102072,-90.97377715641794,-98.75870993397446,-102.38516074249344,-105.51130054014996,-108.40199893110255,-104.32949851531917,-99.33041549497011,-99.23024467497508,-89.52219957550118,-86.57697230399022,-97.35352376734187,-15.7,2.1
-100.26912228655557,-97.13168468873849,-82.33633080740094,-91.20134196078763,-98.39148589168106,-102.52501497851763,-109.5203686221958,-107.49647177732102,-107.21776500705046,-106.12369521110008,-96.90418107532592,-91.06545331365298,-89.81883438069781,-97.36734237055896,-15.7,2.1
-100.82700271235817,-92.96845151234527,-74.83939595470574,-92.05517232375038,-100.02714778521572,-98.64132147882144,-105.07370862457302,-106.1292081591066,-104.54274659583416,-105.78097064996263,-97.03650062219357,-90.69208977811786,-89.82879618166893,-97.58696045551041,-15.7,2.1
-101.2107602314652,-95.69924097143537,-76.87579491790835,-87.86633951444645,-96.6360637326476,-104.43317250165485,-107.22108002427493,-108.89368232030208,-107.1945752882616,-98.32695110856211,-97.77731601196788,-91.11808093831407,-89.06192286863251,-98.0796240968925,-15.7,2.1
-100.13443713225875,-92.31971341236596,-75.48444922088927,-91.52649276197103,-96.23473063108585,-102.81200247996689,-102.90902985891172,-108.80755266588673,-104.08706757198114,-100.83528631590207,-99.14866849265096,-84.55492722570469,-90.66723454798635,-100.57243419318337,-15.7,2.1
-98.0925890694748,-96.26996524384857,-76.79439880315766,-92.44248012121463,-102.3802527937536,-100.26087883761952,-105.3977921586949,-106.16857548169399,-103.08080653522507,-100.65912011058427,-96.16165801490291,-89.9621907254199,-90.61084803410255,-93.34590580815147,-15.7,2.1
-100.28315274692432,-91.61882671843465,-78.89752032480637,-93.72217388594024,-100.23819587973894,-102.57580480853362,-105.38995455835351,-109.5785127987686,-106.3708402550916,-103.30774176761923,-97.36945807556452,-89.43361905856166,-88.82415780224976,-97.82757752180595,-15.7,2.1
-97.85235057554776,-96.13598223670368,-77.31345756474812,-92.35744440167288,-97.78233945525893,-99.78261110903013,-107.43296695575808,-107.02061618600561,-108.2532855764457,-98.9649947477503,-95.64617648370552,-93.23520362544163,-86.86636483835106,-93.5089400608453,-15.7,2.1
-98.95218840145577,-96.98544036974882,-77.04950742042156,-93.22498421817238,-98.95377885465349,-103.1579048520802,-103.78661674980077,-104.75946533139948,-104.32074263761235,-103.55224599838273,-98.69660282861273,-94.78552314932443,-89.76638526017841,-95.49919565074393,-15.7,2.1
-102.65662861047346,-96.06957974660608,-78.10752449825064,-91.7697428503189,-98.55494261607542,-101.2621256755656,-105.93981461049738,-105.45806779923068,-104.16235814888259,-105.12166597658272,-97.36965615269307,-89.06780952472299,-87.69501969957905,-92.2197723311524,-15.7,2.1
-101.23569421986276,-91.64695980733961,-79.65526761906962,-93.48171061481905,-102.05556846094811,-102.85685172800413,-104.12643914703675,-108.40825803759054,-103.3944792729332,-102.61079043488729,-100.08352961884819,-90.60611235512499,-90.16377153720117,-96.29775844233197,-15.7,2.1
-96.63790242562303,-96.9222189535317,-72.37845064700826,-92.27440490627374,-97.89330091313695,-104.1186123110775,-106.94659626992448,-105.66532723680955,-106.34550856953994,-103.10408193493215,-101.57524758360908,-90.59945870444996,-90.46451269961372,-97.40761621968716,-15.7,2.1
-99.32052417456553,-91.13189508076208,-82.76756220326739,-94.33130707578465,-99.24785141794597,-103.18221807884964,-105.47180824475016,-107.07984053993458,-102.87479985407646,-103.86082948133507,-95.90240963421462,-92.12105449918963,-86.14580683852154,-94.67092533840957,-15.7,1.5
-97.05780277863217,-92.8401719721804,-80.36319871970373,-92.30204948003997,-96.31547363621958,-100.13108167731916,-106.67708598357287,-105.79274901631827,-103.29205090100741,-101.2568469900315,-99.90189471093045,-91.09885455313227,-87.05968190798235,-96.65688699138408,-15.7,1.5
-99.316522821509,-93.02897414247644,-78.78375010953047,-93.80791662616319,-98.43049809814238,-101.7100922615917,-102.07309161902594,-110.66579791751425,-103.49758244183971,-106.67880535763503,-96.86315575954454,-90.90906235605335,-89.84084597792187,-97.59777369021214,-15.7,1.5
-99.51881674933537,-96.28178397006768,-78.94624324141466,-98.46883811383395,-99.26942064330588,-99.56565081787083,-102.67776627117577,-102.99356451992689,-109.66117818354743,-99.35186734582553,-101.00665764711137,-91.91158533195134,-91.45467240403303,-94.7966336697638,-15.7,1.5
-98.99033341118748,-95.1415017579471,-80.83577520422935,-92.827608254036,-98.77840491374022,-102.3101063229446,-104.52711613803801,-107.49303657901842,-101.62902424899332,-101.11882520743517,-96.73923267386057,-90.16372967144021,-84.24434635519313,-96.3279244086743,-15.7,1.5
-103.06012212968189,-92.31445629406166,-82.95343143601049,-92.8610360892834,-99.47758847677696,-102.45033662032674,-107.14029441648127,-103.78630425403533,-106.30991914668425,-101.7521759861628,-97.95967409548605,-93.68851611762614,-87.8468115953231,-100.53668126557592,-15.7,1.5
-103.47087742734634,-94.23694924302778,-78.48580598115336,-92.4995388533594,-99.69794921133153,-103.95609632366845,-108.96972951024136,-111.42847524397072,-105.39633635989509,-100.29757649406298,-101.89412231926349,-89.32050231294404,-87.66803989198982,-98.13723140426173,-15.7,1.5
-100.10697284253845,-94.5973470310852,-81.87627911741878,-91.55874002495482,-100.89560366341229,-104.90588098968405,-106.23362224590696,-107.07535216623803,-103.34116609363025,-100.11332327468256,-101.50304231068823,-87.11533941000502,-92.79313955860589,-98.44638577611885,-15.7,1.5
-99.34973294220593,-93.61947971138882,-80.06001166399955,-95.9129866838437,-100.02622857605414,-103.35135858480288,-104.66430340575143,-106.79260738453065,-105.07232642172602,-101.28085982964735,-100.26531475548057,-91.0351278770197,-89.91617771387001,-94.81920077071288,-15.7,1.5
-101.44607558845954,-96.06882701738043,-81.7236026873463,-91.56234083915976,-101.37856172038379,-104.96250718677669,-105.92869735367033,-108.16933915578025,-102.04740739490829,-98.11360614141607,-95.81616873255041,-86.43996595150496,-87.6799846233325,-97.5205299977146,-15.7,1.5
-101.12048483349506,-96.31698697260484,-82.14001212694515,-94.52893043438021,-98.25462747532325,-105.15990795200821,-105.73627054222649,-107.61403649981607,-107.93693261249966,-100.21439733683741,-96.83182813327056,-91.32777359394444,-86.7152343165134,-96.0964031339198,-15.7,1.5
-102.5091834541567,-97.13675021697757,-78.3440752996426,-94.02090578587531,-99.14491398108953,-100.81010115879616,-108.20683426133752,-109.99571173404217,-105.33747850998857,-101.98249783802295,-97.24801692450579,-91.38650859157535,-87.94451491234014,-96.73301561181383,-15.7,1.5
-101.16104344505602,-92.57695577268328,-78.84063817672391,-88.1347671410863,-100.89967599322644,-100.4660100497986,-109.94726677227746,-108.78450162420458,-107.32426075583304,-102.89312223970839,-98.12105880509924,-91.16543537416747,-89.8502066711818,-96.81634488592898,-15.7,1.5
-101.6702308567699,-93.38635141292461,-77.58853886912235,-90.31422649344691,-101.24659002441925,-102.34818173014439,-107.36202877615695,-106.76117107413707,-108.96539131060933,-103.2928749630568,-94.83311670612336,-93.44953744764591,-89.14736898376573,-97.0995535125762,-15.7,1.5
-102.30690819610324,-94.33387849547951,-80.06382152074768,-93.45894661232761,-95.31703973614731,-103.9764769182608,-103.36881443013765,-106.50892095459301,-107.67133278913775,-103.48021384163312,-100.05789207726157,-88.95491637730406,-87.20795941901865,-93.80580048981562,-15.7,1.5
-103.31268587303816,-96.10070204761328,-80.23846097299949,-89.64422388350971,-102.94378100252315,-100.41252976910712,-104.8861215513732,-106.33538407292323,-104.13447320290811,-102.17452575656834,-97.65073454308212,-88.94198811806014,-87.83248091902166,-96.0880456290376,-15.7,1.5
-101.80042422269484,-92.81562077548473,-81.32201294548183,-93.34229450973109,-100.51792020415814,-100.45276868711233,-102.81217090276341,-107.70117302508444,-104.15085782621037,-102.78427216234792,-98.07037670757369,-89.92487528423483,-86.491913899289,-98.9707928064357,-15.7,1.5
-100.95414717270904,-94.51248989274546,-80.88711492028237,-92.1521519197753,-98.32054615214719,-99.16630638306218,-106.26133640794986,-111.94583405278959,-108.70909281820306,-103.14328408388215,-98.40146681041897,-89.18734667202142,-90.79373514211355,-97.62821481845329,-15.7,1.5
-94.10165037632342,-97.25662545208017,-82.76151768663759,-91.57148753031564,-99.62726878201374,-105.51941974357449,-107.22760966525144,-104.0290048458711,-105.86055066208249,-106.68392437632355,-99.8250212651568,-88.71739191942682,-87.75508471102742,-98.64877597516083,-15.7,1.5
-97.12572407418179,-95.0207600362509,-83.21395393090287,-89.68533177214957,-98.2828034238851,-104.92891886197376,-107.80564817521662,-104.86424464592353,-102.80789011951182,-99.92787487140318,-95.36099394595047,-89.23485473066334,-90.8465046858556,-97.66631810279736,-15.7,1.5
